image_path,crop,disease,caption,temperature,humidity,rainfall,source_csv,image_full_path
Black_rot(696).JPG,Apple,Black_rot,a leaf with a slit in the middle showing slight discoloration.,30.2,92.0,22.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(696).JPG
Black_rot(697).JPG,Apple,Black_rot,a small speck of aphids on a leaf with healthy green texture.,31.9,93.0,14.3,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(697).JPG
Black_rot(698).JPG,Apple,Black_rot,a leaf with a few spots with visible spots.,30.0,85.0,15.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(698).JPG
Black_rot(699).JPG,Apple,Black_rot,a leaf with a few spots showing early symptoms.,24.6,95.0,23.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(699).JPG
Black_rot(700).JPG,Apple,Black_rot,a leaf with a scab on it showing early symptoms.,31.1,85.0,22.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(700).JPG
Black_rot(701).JPG,Apple,Black_rot,a leaf with a scab on it showing early symptoms.,24.3,84.0,11.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(701).JPG
Black_rot(702).JPG,Apple,Black_rot,a leaf with a scab on it during daylight.,31.0,97.0,10.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(702).JPG
Black_rot(703).JPG,Apple,Black_rot,a leaf with a few spots of brownish brownish brownish brownish brownish brownish brownish brownish under natural light.,30.1,91.0,16.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(703).JPG
Black_rot(704).JPG,Apple,Black_rot,a leaf with a few spots with visible spots.,27.4,81.0,11.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(704).JPG
Black_rot(705).JPG,Apple,Black_rot,a leaf with a slit in the middle with healthy green texture.,29.6,93.0,11.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(705).JPG
Black_rot(706).JPG,Apple,Black_rot,a leaf with a slit in the middle with visible spots.,31.7,94.0,19.1,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(706).JPG
Black_rot(707).JPG,Apple,Black_rot,a leaf with a few spots under natural light.,24.2,89.0,23.9,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(707).JPG
Black_rot(708).JPG,Apple,Black_rot,a leaf of a tree showing slight discoloration.,28.5,88.0,23.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(708).JPG
Black_rot(709).JPG,Apple,Black_rot,a leaf with a few spots during daylight.,28.8,80.0,25.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(709).JPG
Black_rot(710).JPG,Apple,Black_rot,a leaf with a few striations showing slight discoloration.,27.9,80.0,25.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(710).JPG
Black_rot(711).JPG,Apple,Black_rot,a leaf with a few striations with visible spots.,25.7,80.0,24.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(711).JPG
Black_rot(712).JPG,Apple,Black_rot,a leaf of a tree with healthy green texture.,29.3,98.0,19.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(712).JPG
Black_rot(713).JPG,Apple,Black_rot,a leaf with a rusty brown spot with healthy green texture.,27.8,92.0,22.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(713).JPG
Black_rot(714).JPG,Apple,Black_rot,a leaf with a scaly surface with visible spots.,31.8,93.0,26.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(714).JPG
Black_rot(715).JPG,Apple,Black_rot,a leaf with a few spots with healthy green texture.,29.8,97.0,23.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(715).JPG
Black_rot(716).JPG,Apple,Black_rot,a leaf with a few spots during daylight.,26.5,87.0,11.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(716).JPG
Black_rot(717).JPG,Apple,Black_rot,a leaf with a scab on it with healthy green texture.,25.0,96.0,27.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(717).JPG
Black_rot(718).JPG,Apple,Black_rot,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is under natural light.,28.0,80.0,15.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(718).JPG
Black_rot(719).JPG,Apple,Black_rot,a leaf is a leaf that is shaped like a leaf showing early symptoms.,28.6,83.0,21.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(719).JPG
Black_rot(720).JPG,Apple,Black_rot,a leaf with a few holes during daylight.,29.6,89.0,10.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(720).JPG
Black_rot(721).JPG,Apple,Black_rot,a leaf with a few holes under natural light.,26.0,97.0,18.9,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(721).JPG
Black_rot(722).JPG,Apple,Black_rot,a leaf with a slit in the middle under natural light.,30.0,98.0,16.3,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(722).JPG
Black_rot(723).JPG,Apple,Black_rot,a leaf with a few spots under natural light.,26.0,96.0,24.9,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(723).JPG
Black_rot(724).JPG,Apple,Black_rot,a leaf with a few spots of brownish brown color showing early symptoms.,28.2,89.0,19.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(724).JPG
Black_rot(725).JPG,Apple,Black_rot,a leaf with a scab on it under natural light.,30.0,91.0,10.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(725).JPG
Black_rot(726).JPG,Apple,Black_rot,a leaf with a scab on it with visible spots.,25.1,88.0,26.8,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(726).JPG
Black_rot(727).JPG,Apple,Black_rot,a leaf with a few spots showing slight discoloration.,24.2,81.0,25.8,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(727).JPG
Black_rot(728).JPG,Apple,Black_rot,a leaf with a few spots during daylight.,29.6,81.0,12.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(728).JPG
Black_rot(729).JPG,Apple,Black_rot,a leaf with a few spots during daylight.,29.8,91.0,13.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(729).JPG
Black_rot(730).JPG,Apple,Black_rot,a leaf with a few spots during daylight.,30.5,83.0,13.9,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(730).JPG
Black_rot(731).JPG,Apple,Black_rot,a leaf with a few spots with healthy green texture.,30.6,89.0,21.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(731).JPG
Black_rot(732).JPG,Apple,Black_rot,a leaf with a few spots with visible spots.,26.8,89.0,12.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(732).JPG
Black_rot(733).JPG,Apple,Black_rot,a leaf with a scab on it showing slight discoloration.,29.6,98.0,21.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(733).JPG
Black_rot(734).JPG,Apple,Black_rot,a leaf with a slit in it during daylight.,31.5,92.0,10.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(734).JPG
Black_rot(735).JPG,Apple,Black_rot,a leaf with a scaly surface under natural light.,26.2,95.0,21.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(735).JPG
Black_rot(736).JPG,Apple,Black_rot,a leaf with a scab on it under natural light.,25.1,95.0,27.3,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(736).JPG
Black_rot(737).JPG,Apple,Black_rot,a leaf with a few striations with healthy green texture.,31.0,93.0,18.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(737).JPG
Black_rot(738).JPG,Apple,Black_rot,a leaf with a scab on it during daylight.,26.9,83.0,27.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(738).JPG
Black_rot(739).JPG,Apple,Black_rot,a leaf with a few spots showing slight discoloration.,26.2,84.0,16.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(739).JPG
Black_rot(740).JPG,Apple,Black_rot,a leaf with a few spots with visible spots.,31.2,91.0,11.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(740).JPG
Black_rot(741).JPG,Apple,Black_rot,a leaf with a slit in the middle showing slight discoloration.,25.3,98.0,15.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(741).JPG
Black_rot(742).JPG,Apple,Black_rot,a leaf with a few spots during daylight.,31.4,84.0,23.1,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(742).JPG
Black_rot(743).JPG,Apple,Black_rot,a leaf with a few spots showing slight discoloration.,24.2,84.0,11.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(743).JPG
Black_rot(744).JPG,Apple,Black_rot,a leaf with a scab on it during daylight.,28.0,88.0,28.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(744).JPG
Black_rot(745).JPG,Apple,Black_rot,a leaf with a few spots showing early symptoms.,24.7,96.0,22.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(745).JPG
Black_rot(746).JPG,Apple,Black_rot,a leaf with a few spots showing slight discoloration.,28.1,91.0,12.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(746).JPG
Black_rot(747).JPG,Apple,Black_rot,a leaf with a few brown spots with healthy green texture.,30.5,83.0,19.9,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(747).JPG
Black_rot(748).JPG,Apple,Black_rot,a leaf with a few spots under natural light.,25.1,96.0,26.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(748).JPG
Black_rot(749).JPG,Apple,Black_rot,a leaf with a scab on it under natural light.,25.0,92.0,16.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(749).JPG
Black_rot(750).JPG,Apple,Black_rot,a leaf with a scab on it showing slight discoloration.,26.5,88.0,28.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(750).JPG
Black_rot(751).JPG,Apple,Black_rot,a leaf of a tree with healthy green texture.,29.6,83.0,11.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(751).JPG
Black_rot(752).JPG,Apple,Black_rot,a leaf with a few striations showing early symptoms.,24.8,96.0,23.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(752).JPG
Black_rot(753).JPG,Apple,Black_rot,a leaf with a fungus on it showing slight discoloration.,32.0,93.0,22.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(753).JPG
Black_rot(754).JPG,Apple,Black_rot,a leaf with a few brown spots during daylight.,30.1,98.0,14.1,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(754).JPG
Black_rot(755).JPG,Apple,Black_rot,a leaf with a few spots showing slight discoloration.,29.7,89.0,13.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(755).JPG
Black_rot(756).JPG,Apple,Black_rot,a leaf with a scab on it showing slight discoloration.,26.8,98.0,16.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(756).JPG
Black_rot(757).JPG,Apple,Black_rot,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is showing slight discoloration.,26.3,97.0,26.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(757).JPG
Black_rot(758).JPG,Apple,Black_rot,a leaf with a few spots during daylight.,30.9,94.0,24.1,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(758).JPG
Black_rot(759).JPG,Apple,Black_rot,a leaf with a few striations during daylight.,26.7,89.0,14.3,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(759).JPG
Black_rot(760).JPG,Apple,Black_rot,a leaf with a scab on it with visible spots.,29.0,82.0,14.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(760).JPG
Black_rot(761).JPG,Apple,Black_rot,a leaf with a scab on it with visible spots.,27.8,88.0,25.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(761).JPG
Black_rot(762).JPG,Apple,Black_rot,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is with visible spots.,27.7,93.0,22.8,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(762).JPG
Black_rot(763).JPG,Apple,Black_rot,a leaf with a slit in the middle showing slight discoloration.,28.4,91.0,17.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(763).JPG
Black_rot(764).JPG,Apple,Black_rot,a leaf of a tree under natural light.,24.5,87.0,27.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(764).JPG
Black_rot(765).JPG,Apple,Black_rot,a leaf of a tree showing slight discoloration.,30.3,95.0,11.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(765).JPG
Black_rot(766).JPG,Apple,Black_rot,"a leaf is a leaf, a leaf is a leaf, a leaf is a leaf, showing early symptoms.",31.4,92.0,21.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(766).JPG
Black_rot(767).JPG,Apple,Black_rot,a leaf with a few spots with visible spots.,30.8,82.0,12.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(767).JPG
Black_rot(768).JPG,Apple,Black_rot,a leaf with a few striations during daylight.,29.9,90.0,26.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(768).JPG
Black_rot(769).JPG,Apple,Black_rot,a leaf with a brown spot on the leaf under natural light.,28.7,94.0,13.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(769).JPG
Black_rot(770).JPG,Apple,Black_rot,a leaf with a few spots with healthy green texture.,31.8,82.0,26.3,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(770).JPG
Black_rot(771).JPG,Apple,Black_rot,a leaf with a few spots showing slight discoloration.,28.6,94.0,25.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(771).JPG
Black_rot(772).JPG,Apple,Black_rot,a leaf with a splotch of brown and white lichen on the leaf showing early symptoms.,25.3,85.0,29.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(772).JPG
Black_rot(773).JPG,Apple,Black_rot,a leaf with a slit in the middle showing early symptoms.,24.0,97.0,18.3,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(773).JPG
Black_rot(774).JPG,Apple,Black_rot,a leaf with a few holes during daylight.,26.9,88.0,28.4,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(774).JPG
Black_rot(775).JPG,Apple,Black_rot,a leaf with a scab on it showing early symptoms.,31.1,90.0,24.2,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(775).JPG
Black_rot(776).JPG,Apple,Black_rot,a leaf with a few spots showing early symptoms.,29.0,96.0,10.7,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(776).JPG
Black_rot(777).JPG,Apple,Black_rot,a leaf with a fungus on it under natural light.,24.8,86.0,10.9,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(777).JPG
Black_rot(778).JPG,Apple,Black_rot,a leaf with a solitary leaf surrounded by a few leaves showing slight discoloration.,28.0,89.0,17.1,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(778).JPG
Black_rot(779).JPG,Apple,Black_rot,a leaf with a few spots showing slight discoloration.,24.4,92.0,16.0,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(779).JPG
Black_rot(780).JPG,Apple,Black_rot,a leaf with a few spots of brownish brownish brownish brownish brownish brownish brownish brownish showing early symptoms.,26.5,88.0,28.1,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(780).JPG
Black_rot(781).JPG,Apple,Black_rot,a leaf with a scab on it showing early symptoms.,28.9,91.0,22.9,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(781).JPG
Black_rot(782).JPG,Apple,Black_rot,a leaf with a few spots under natural light.,28.7,88.0,26.6,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(782).JPG
Black_rot(783).JPG,Apple,Black_rot,a leaf is a leaf that is a leaf that is a leaf that is a leaf that is under natural light.,31.9,89.0,22.5,Apple___Black_rot_with_weather_renamed.csv,/content/drive/MyDrive/Crop-Dataset/Apple___Black_rot/Black_rot(783).JPG
